Term,Year,Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,Academic Program Code
Fall,2017,120178 ,KU ,853 ,JD ,0385 ,Law ,  ,  ,432,262,170,0,261,46,21,27,0,0,10,35,32,25,4,0,54,258,174,10KU0385JD
Fall,2017,120178 ,KU ,853 ,JSD ,0281 ,Law ,  ,  ,7,2,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,10KS0281JSD
Fall,2017,120178 ,KU ,853 ,LLM ,0281 ,Law ,  ,  ,77,36,41,0,2,0,2,1,0,0,0,72,0,2,0,0,0,4,73,10KS0281LLM
Fall,2017,120178 ,KU ,853 ,LLM ,0281 ,Law ,5437 ,Corporate and Finance Law ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS0281LLM
Fall,2017,120178 ,KU ,853 ,MSL ,5223 ,Law ,  ,  ,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,10KS5223MSL
Fall,2017,120178 ,KU ,853 ,NDEG ,0385 ,Law ,  ,  ,26,17,9,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,10KU0385NDEG
Fall,2017,120178 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,79,28,51,0,39,9,8,11,0,0,4,6,2,9,2,1,13,68,11,10KV0340BALA
Fall,2017,120178 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,3,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,2,1,10KV8037BALA
Fall,2017,120178 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,4,1,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,1,10KV5043BALA
Fall,2017,120178 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5536 ,Archaeology ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KV0340BALA
Fall,2017,120178 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5537 ,Human Evolutionary Biology ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10KV0340BALA
Fall,2017,120178 ,KV ,241 ,BSLAS ,5348 ,Computer Sci & Anthropology ,  ,  ,26,17,9,0,7,11,1,1,0,0,1,3,2,1,0,0,12,16,10,10KV5348BSLA
Fall,2017,120178 ,KV ,241 ,MA ,0340 ,Anthropology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0340MA
Fall,2017,120178 ,KV ,241 ,PHD ,0340 ,Anthropology ,  ,  ,60,16,44,0,25,4,4,4,0,0,5,16,2,7,2,0,6,11,49,10KS0340PHD
Fall,2017,120178 ,KV ,253 ,BSLAS ,0334 ,Atmospheric Sciences ,  ,  ,69,39,30,0,45,5,5,10,0,0,3,1,0,6,1,0,6,58,11,10KV0334BSLA
Fall,2017,120178 ,KV ,253 ,MS ,0334 ,Atmospheric Sciences ,  ,  ,22,17,5,0,15,2,0,0,0,0,1,4,0,1,0,0,2,8,14,10KS0334MS
Fall,2017,120178 ,KV ,253 ,PHD ,0334 ,Atmospheric Sciences ,  ,  ,27,18,9,0,8,0,0,2,0,0,0,17,0,0,0,0,0,2,25,10KS0334PHD
Fall,2017,120178 ,KV ,253 ,PHD ,0334 ,Atmospheric Sciences ,5511 ,Computational Sci & Engr ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0334PHD
Fall,2017,120178 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,29,23,6,0,5,6,0,3,0,0,0,15,0,0,0,0,6,10,19,10KV0439BSLA
Fall,2017,120178 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,59,29,30,0,6,5,1,1,0,0,0,46,0,1,0,0,5,10,49,10KV8037BSLA
Fall,2017,120178 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3894 ,Operations Research ,5,4,1,0,2,2,0,0,0,0,0,1,0,0,0,0,2,4,1,10KV3894BSLA
Fall,2017,120178 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3894 ,Operations Research ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,10KV8037BSLA
Fall,2017,120178 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,12,7,5,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,11,10KV3895BSLA
Fall,2017,120178 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,8,6,2,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,8,10KV8037BSLA
Fall,2017,120178 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,4,4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,10KV3896BSLA
Fall,2017,120178 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,10KV8037BSLA
Fall,2017,120178 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3897 ,Mathematics Teaching Option ,12,5,7,0,7,4,1,0,0,0,0,0,0,1,0,0,4,12,0,10KV3897BSLA
Fall,2017,120178 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,286,190,96,0,113,68,4,11,0,1,5,84,0,5,2,3,71,181,105,10KV0461BSLA
Fall,2017,120178 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,49,24,25,0,8,9,1,1,0,0,1,29,0,1,0,0,10,17,32,10KV8037BSLA
Fall,2017,120178 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,302,247,54,1,77,87,3,11,0,0,7,117,0,5,1,1,94,114,188,10KV1438BSLA
Fall,2017,120178 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,4,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,10KV8037BSLA
Fall,2017,120178 ,KV ,257 ,MS ,0290 ,Teaching of Mathematics ,  ,  ,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,10KS0290MS
Fall,2017,120178 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,  ,  ,17,13,4,0,0,2,0,0,0,0,0,15,0,0,0,0,2,0,17,10KS0327MS
Fall,2017,120178 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,0328 ,Actuarial Science ,37,24,13,0,3,1,1,0,0,0,0,31,1,1,0,0,1,5,32,10KS0328MS
Fall,2017,120178 ,KV ,257 ,MS ,0439 ,Mathematics ,  ,  ,15,11,4,0,0,1,0,0,0,0,0,14,0,0,0,0,1,0,15,10KS0439MS
Fall,2017,120178 ,KV ,257 ,NONE ,0439 ,Mathematics ,  ,  ,446,271,174,1,101,62,8,28,0,0,4,243,0,9,2,1,66,170,276,10KV0439NONE
Fall,2017,120178 ,KV ,257 ,PHD ,0439 ,Mathematics ,  ,  ,149,94,55,0,44,8,0,15,0,0,5,76,1,7,1,2,13,6,143,10KS0439PHD
Fall,2017,120178 ,KV ,257 ,PHD ,0439 ,Mathematics ,5511 ,Computational Sci & Engr ,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,10KS0439PHD
Fall,2017,120178 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",  ,  ,54,25,29,0,25,4,1,15,0,0,2,7,0,2,0,1,6,37,17,10KV5313BSLA
Fall,2017,120178 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",  ,  ,11,4,7,0,7,0,1,2,0,0,0,0,1,1,0,0,0,7,4,10KV5313BSLU
Fall,2017,120178 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",  ,  ,6,5,1,0,3,1,0,1,0,0,0,1,0,0,0,0,1,4,2,10KV8037BSLA
Fall,2017,120178 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,43,26,17,0,23,3,4,9,0,0,1,3,0,5,2,0,4,38,5,10KV5313BSLA
Fall,2017,120178 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,6,3,3,0,3,0,0,1,1,0,0,0,1,1,1,1,1,5,1,10KV5313BSLU
Fall,2017,120178 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,5,1,4,0,2,1,0,1,0,0,1,0,0,0,0,0,2,5,0,10KV8037BSLA
Fall,2017,120178 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,21,13,8,0,10,3,0,7,0,0,1,0,0,0,0,0,4,20,1,10KV5313BSLA
Fall,2017,120178 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KV5313BSLU
Fall,2017,120178 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,10KV8037BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,0338 ,Psychology ,  ,  ,3,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,10KV0338BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,  ,  ,719,182,537,0,312,122,64,123,0,1,27,67,3,78,10,3,141,608,111,10KV5535BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,  ,  ,93,18,75,0,43,9,5,14,0,1,1,20,0,5,0,1,10,68,25,10KV8037BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5568 ,Behavioral Neuroscience ,21,7,14,0,8,7,1,4,0,0,0,1,0,1,0,0,7,18,3,10KV5535BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5568 ,Behavioral Neuroscience ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,10KV8037BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5569 ,Clinical/Community Psychology ,51,10,41,0,28,8,5,7,0,0,1,2,0,5,0,0,9,48,3,10KV5535BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5569 ,Clinical/Community Psychology ,6,2,4,0,2,0,0,2,0,0,0,2,0,0,0,0,0,3,3,10KV8037BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5570 ,Cognitive Psychology ,3,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,2,10KV5535BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5571 ,Developmental Psychology ,19,2,17,0,10,4,2,2,0,0,1,0,0,2,0,0,5,19,0,10KV5535BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5571 ,Developmental Psychology ,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10KV8037BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5572 ,Organizational Psychology ,26,7,19,0,15,3,2,5,0,0,0,1,0,2,0,0,3,20,6,10KV5535BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5572 ,Organizational Psychology ,5,0,5,0,2,1,0,1,0,0,0,1,0,0,0,0,1,4,1,10KV8037BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5573 ,Social/Personality Psychology ,7,2,5,0,4,0,0,1,0,0,0,2,0,0,0,0,0,5,2,10KV5535BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5573 ,Social/Personality Psychology ,7,3,4,0,3,1,1,0,0,0,0,2,0,1,0,0,1,5,2,10KV8037BSLA
Fall,2017,120178 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5574 ,General Psychology ,11,1,10,0,7,0,0,1,0,0,1,2,0,0,0,1,1,9,2,10KV5535BSLA
Fall,2017,120178 ,KV ,299 ,MS ,5625 ,Psychological Science ,  ,  ,8,2,6,0,3,0,1,0,0,0,0,4,0,1,0,0,0,2,6,1PKS5625MS
Fall,2017,120178 ,KV ,299 ,NONE ,5535 ,Psychology ,  ,  ,468,130,337,1,166,79,60,92,0,0,16,55,0,72,6,2,90,384,84,10KV5535NONE
Fall,2017,120178 ,KV ,299 ,PHD ,5535 ,Psychology ,  ,  ,140,45,95,0,62,17,9,9,0,1,4,38,0,11,0,1,21,16,124,10KS5535PHD
Fall,2017,120178 ,KV ,303 ,BALAS ,1008 ,African American Studies ,  ,  ,15,4,11,0,0,0,14,0,0,0,0,1,0,14,0,0,0,14,1,10KV1008BALA
Fall,2017,120178 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,150,60,90,0,49,9,38,30,0,0,6,16,2,44,3,0,11,124,26,10KV0344BALA
Fall,2017,120178 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,13,5,8,0,3,1,2,6,0,0,0,1,0,2,0,0,2,12,1,10KV8037BALA
Fall,2017,120178 ,KV ,324 ,PHD ,0344 ,Sociology ,  ,  ,37,16,21,0,12,2,2,6,0,0,2,12,1,4,1,0,5,9,28,10KS0344PHD
Fall,2017,120178 ,KV ,361 ,MS ,0324 ,Entomology ,  ,  ,9,7,2,0,7,1,0,1,0,0,0,0,0,1,0,0,1,2,7,10KS0324MS
Fall,2017,120178 ,KV ,361 ,PHD ,0324 ,Entomology ,  ,  ,27,17,10,0,19,1,0,2,0,0,1,4,0,0,1,0,1,6,21,10KS0324PHD
Fall,2017,120178 ,KV ,362 ,BALAS ,0285 ,E Asian Languages & Cultures ,  ,  ,35,15,20,0,19,9,1,1,0,0,0,5,0,1,0,0,9,25,10,10KV0285BALA
Fall,2017,120178 ,KV ,362 ,BALAS ,0285 ,E Asian Languages & Cultures ,  ,  ,5,1,4,0,2,2,0,1,0,0,0,0,0,0,0,0,2,5,0,10KV8037BALA
Fall,2017,120178 ,KV ,362 ,MA ,5311 ,East Asian Studies ,  ,  ,11,4,7,0,2,1,1,0,0,0,0,7,0,1,0,0,1,2,9,10KS5311MA
Fall,2017,120178 ,KV ,362 ,PHD ,0285 ,E Asian Languages & Cultures ,  ,  ,24,9,15,0,3,1,0,0,0,0,0,20,0,0,0,0,1,0,24,10KS0285PHD
Fall,2017,120178 ,KV ,377 ,MS ,0320 ,Plant Biology ,  ,  ,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,10KS0320MS
Fall,2017,120178 ,KV ,377 ,PHD ,0320 ,Plant Biology ,  ,  ,29,11,18,0,14,2,0,2,0,0,0,10,1,1,0,0,2,4,25,10KS0320PHD
Fall,2017,120178 ,KV ,383 ,BALAS ,0438 ,Integrative Biology ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10KV8037BALA
Fall,2017,120178 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,316,136,180,0,179,53,21,38,0,1,13,10,1,25,2,1,66,284,32,10KV0438BSLA
Fall,2017,120178 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,18,8,10,0,11,5,0,1,0,0,0,1,0,0,0,0,5,18,0,10KV8037BSLA
Fall,2017,120178 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,5028 ,Honors Integrative Biology ,45,17,28,0,27,8,0,5,0,0,4,1,0,1,0,0,12,38,7,10KV5028BSLA
Fall,2017,120178 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,5028 ,Honors Integrative Biology ,10,5,5,0,7,2,0,0,0,0,0,1,0,0,0,0,2,8,2,10KV8037BSLA
Fall,2017,120178 ,KV ,383 ,MS ,0314 ,Biology ,0315 ,"Ecology, Ethology, Evolution ",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0315MS
Fall,2017,120178 ,KV ,383 ,MS ,5107 ,"Ecol, Evol, Conservation Biol ",  ,  ,4,1,3,0,2,0,0,1,0,0,1,0,0,0,0,0,1,3,1,10KS5107MS
Fall,2017,120178 ,KV ,383 ,MS ,5278 ,Teaching of Biological Science ,  ,  ,22,5,17,0,21,0,0,0,0,0,0,0,1,0,0,0,0,15,7,10KS5278MSU
Fall,2017,120178 ,KV ,383 ,PHD ,0314 ,Biology ,0315 ,"Ecology, Ethology, Evolution ",14,9,5,0,9,0,0,3,0,0,0,2,0,1,0,0,0,3,11,10KS0315PHD
Fall,2017,120178 ,KV ,383 ,PHD ,5107 ,"Ecol, Evol, Conservation Biol ",  ,  ,32,13,19,0,21,2,2,4,0,0,1,2,0,3,1,0,3,8,24,10KS5107PHD
Fall,2017,120178 ,KV ,397 ,BSLAS ,0314 ,Biology ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KV8037BSLA
Fall,2017,120178 ,KV ,397 ,BSLAS ,0314 ,Biology ,3993 ,Biology Teacher Educ Option ,4,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10KV3993BSLA
Fall,2017,120178 ,KV ,397 ,NONE ,0314 ,Biology ,  ,  ,676,254,422,0,269,193,63,90,0,0,29,29,3,73,0,9,220,612,64,10KV0314NONE
Fall,2017,120178 ,KV ,404 ,BALAS ,5526 ,Asian American Studies ,  ,  ,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,10KV5526BALA
Fall,2017,120178 ,KV ,405 ,BALAS ,0074 ,Economics ,  ,  ,899,667,232,0,348,196,27,53,2,0,13,255,5,35,5,1,207,567,332,10KV0074BALA
Fall,2017,120178 ,KV ,405 ,BALAS ,0074 ,Economics ,  ,  ,77,48,29,0,25,9,1,7,0,0,0,35,0,1,0,0,10,36,41,10KV8037BALA
Fall,2017,120178 ,KV ,405 ,BSLAS ,0074 ,Economics ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KV8037BSLA
Fall,2017,120178 ,KV ,405 ,MS ,5591 ,Economics ,3925 ,Policy Economics ,144,85,59,0,3,1,0,0,0,0,0,138,2,0,0,0,1,3,141,10KS3925MS
Fall,2017,120178 ,KV ,405 ,PHD ,0074 ,Economics ,  ,  ,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,10KS0074PHD
Fall,2017,120178 ,KV ,405 ,PHD ,5591 ,Economics ,  ,  ,120,75,45,0,9,3,0,2,0,0,1,104,1,0,0,0,4,4,116,10KS5591PHD
Fall,2017,120178 ,KV ,413 ,BS ,0335 ,Chemistry ,  ,  ,230,139,91,0,77,43,9,21,0,0,7,72,1,10,3,1,49,135,95,10KV0335BS
Fall,2017,120178 ,KV ,413 ,BS ,0335 ,Chemistry ,5023 ,Environmental Chemistry ,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,10KV5023BS
Fall,2017,120178 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,  ,  ,278,141,137,0,94,82,22,33,0,0,8,39,0,27,1,2,87,218,60,10KV0335BSLA
Fall,2017,120178 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,  ,  ,20,11,9,0,10,4,0,1,0,0,0,5,0,0,0,0,4,15,5,10KV8037BSLA
Fall,2017,120178 ,KV ,413 ,BSLAS ,0335 ,Chemistry ,3918 ,Chemistry Teaching Option ,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,10KV3918BSLA
Fall,2017,120178 ,KV ,413 ,BSLAS ,5350 ,Computer Sci & Chemistry ,  ,  ,46,37,9,0,11,20,0,3,0,0,1,10,1,0,0,0,21,20,26,10KV5350BSLA
Fall,2017,120178 ,KV ,413 ,BSLAS ,5350 ,Computer Sci & Chemistry ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10KV8037BSLA
Fall,2017,120178 ,KV ,413 ,MS ,0294 ,Teaching of Chemistry ,  ,  ,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,10KS0294MS
Fall,2017,120178 ,KV ,413 ,MS ,0335 ,Chemistry ,  ,  ,4,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,4,10KS0335MS
Fall,2017,120178 ,KV ,413 ,PHD ,0335 ,Chemistry ,  ,  ,282,179,103,0,149,17,3,24,0,0,7,78,4,5,2,1,25,20,262,10KS0335PHD
Fall,2017,120178 ,KV ,413 ,PHD ,0337 ,Chemical Physics ,  ,  ,6,5,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,6,10KS0337PHD
Fall,2017,120178 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,  ,  ,870,415,455,0,390,281,38,87,0,0,34,38,2,48,7,4,316,787,83,10KV0433BSLA
Fall,2017,120178 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,  ,  ,59,20,39,0,24,22,0,5,0,0,3,4,1,2,1,0,24,49,10,10KV8037BSLA
Fall,2017,120178 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,5121 ,Honors ,65,25,40,0,32,25,3,2,0,0,0,3,0,3,0,0,25,59,6,10KV0433BSLA
Fall,2017,120178 ,KV ,415 ,BSLAS ,0433 ,Molecular and Cellular Biology ,5121 ,Honors ,8,2,6,0,3,5,0,0,0,0,0,0,0,0,0,0,5,8,0,10KV8037BSLA
Fall,2017,120178 ,KV ,415 ,NONE ,3854 ,Molecular&Cell Bio-undeclared ,  ,  ,38,16,22,0,14,3,0,2,0,0,1,18,0,0,0,0,4,5,33,10KS3854NONE
Fall,2017,120178 ,KV ,415 ,PHD ,0319 ,Biophysics & Computnl Biology ,  ,  ,16,11,5,0,5,1,0,0,0,0,0,10,0,0,0,0,1,1,15,10KS0319PHD
Fall,2017,120178 ,KV ,415 ,PHD ,0323 ,Neuroscience ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0323PHD
Fall,2017,120178 ,KV ,415 ,PHD ,5414 ,Biophysics & Quant Biology ,  ,  ,32,26,6,0,7,4,0,2,0,0,0,19,0,0,0,0,5,6,26,10KS5414PHD
Fall,2017,120178 ,KV ,415 ,PHD ,5414 ,Biophysics & Quant Biology ,5511 ,Computational Sci & Engr ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS5414PHD
Fall,2017,120178 ,KV ,430 ,BSLAS ,0333 ,Astronomy ,  ,  ,76,51,25,0,37,6,4,7,0,0,2,19,1,4,0,0,8,51,25,10KV0333BSLA
Fall,2017,120178 ,KV ,430 ,BSLAS ,0333 ,Astronomy ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BSLA
Fall,2017,120178 ,KV ,430 ,BSLAS ,5349 ,Computer Sci & Astronomy ,  ,  ,30,24,6,0,10,11,1,2,0,0,1,5,0,1,0,0,12,15,15,10KV5349BSLA
Fall,2017,120178 ,KV ,430 ,BSLAS ,5349 ,Computer Sci & Astronomy ,  ,  ,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,10KV8037BSLA
Fall,2017,120178 ,KV ,430 ,PHD ,0333 ,Astronomy ,  ,  ,25,12,13,0,9,2,0,1,0,0,1,12,0,1,0,0,2,1,24,10KS0333PHD
Fall,2017,120178 ,KV ,430 ,PHD ,0333 ,Astronomy ,5511 ,Computational Sci & Engr ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS0333PHD
Fall,2017,120178 ,KV ,438 ,BS ,0318 ,Biochemistry ,  ,  ,176,88,88,0,76,52,2,7,0,1,5,32,1,4,1,1,55,123,53,10KV0318BS
Fall,2017,120178 ,KV ,438 ,MS ,0318 ,Biochemistry ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0318MS
Fall,2017,120178 ,KV ,438 ,PHD ,0318 ,Biochemistry ,  ,  ,63,33,30,0,17,8,1,4,0,0,2,30,1,1,0,0,11,10,53,10KS0318PHD
Fall,2017,120178 ,KV ,451 ,BALAS ,0342 ,History ,  ,  ,200,135,65,0,130,11,11,30,0,0,4,11,3,11,2,2,16,179,21,10KV0342BALA
Fall,2017,120178 ,KV ,451 ,BALAS ,0342 ,History ,  ,  ,21,13,8,0,13,4,0,3,0,0,1,0,0,1,0,1,5,17,4,10KV8037BALA
Fall,2017,120178 ,KV ,451 ,BALAS ,0342 ,History ,5280 ,Social Science: History Tchng ,22,11,11,0,15,2,1,4,0,0,0,0,0,1,0,0,2,22,0,10KV0342BALA
Fall,2017,120178 ,KV ,451 ,PHD ,0342 ,History ,  ,  ,82,49,33,0,40,0,4,14,0,0,5,18,1,4,2,1,5,6,76,10KS0342PHD
Fall,2017,120178 ,KV ,451 ,PHD ,0342 ,History ,5080 ,Medieval Studies ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0342PHD
Fall,2017,120178 ,KV ,461 ,MA ,0283 ,African Studies ,  ,  ,3,0,3,0,0,0,2,0,0,0,1,0,0,2,0,0,1,2,1,10KS0283MA
Fall,2017,120178 ,KV ,489 ,BALAS ,0313 ,Speech Communication ,  ,  ,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10KV0313BALA
Fall,2017,120178 ,KV ,489 ,BALAS ,5164 ,Communication ,  ,  ,654,233,421,0,363,55,82,92,0,0,20,42,0,98,8,4,66,574,80,10KV5164BALA
Fall,2017,120178 ,KV ,489 ,BALAS ,5164 ,Communication ,  ,  ,21,4,17,0,10,1,1,6,0,0,1,2,0,2,0,1,1,18,3,10KV8037BALA
Fall,2017,120178 ,KV ,489 ,MA ,5164 ,Communication ,  ,  ,12,4,8,0,6,0,0,2,0,0,1,3,0,2,0,0,0,3,9,10KS5164MA
Fall,2017,120178 ,KV ,489 ,MS ,5285 ,Health Communication ,  ,  ,28,1,27,0,19,5,0,2,0,0,1,0,1,0,0,0,6,11,17,10KS5285MSU
Fall,2017,120178 ,KV ,489 ,PHD ,5164 ,Communication ,  ,  ,29,15,14,0,18,0,2,3,0,0,2,3,1,3,1,0,0,3,26,10KS5164PHD
Fall,2017,120178 ,KV ,490 ,BALAS ,5197 ,Religion ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV5197BALA
Fall,2017,120178 ,KV ,490 ,BALAS ,5197 ,Religion ,  ,  ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KV8037BALA
Fall,2017,120178 ,KV ,490 ,MA ,5197 ,Religion ,  ,  ,8,2,6,0,5,2,0,0,0,0,0,1,0,0,0,0,2,4,4,10KS5197MA
Fall,2017,120178 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,303,82,220,1,186,26,18,56,1,1,9,5,1,21,4,1,34,284,19,10KV0311BALA
Fall,2017,120178 ,KV ,499 ,BALAS ,0311 ,English ,  ,  ,23,1,22,0,14,3,1,5,0,0,0,0,0,1,0,0,3,21,2,10KV8037BALA
Fall,2017,120178 ,KV ,499 ,BALAS ,0311 ,English ,3916 ,English Teaching Option ,49,14,35,0,25,5,3,11,0,0,5,0,0,3,2,0,9,49,0,10KV3916BALA
